2013-10-12 14:08:21.792 Connect db
2013-10-12 14:08:21.840 Greening_Up_2 - treat date 01-Jan-2012
2013-10-12 14:14:16.844 Green up Outcome BOTH | IRE/Wex 20th Apr                                   | TO BE PLACED                                       | 1 |  12 |  13 |  9 |  50 |  71 |  17
2013-10-12 14:14:17.056 Green up Outcome BACK_BAD | IRE/Wex 20th Apr                                   | TO BE PLACED                                       | 1 |  19 |  20 |  0 |  50 |  0 | -50
2013-10-12 14:14:17.084 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  6 |  13 |  11 |  50 |  57 | -24
2013-10-12 14:14:17.092 Green up Outcome BACK_BAD | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  22 |  20 |  0 |  50 |  0 | -50
2013-10-12 14:14:17.096 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  7 |  14 |  13 |  50 |  54 |  1
2013-10-12 14:14:17.100 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  16 |  20 |  18 |  50 |  56 |  3
2013-10-12 14:14:17.104 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  11 |  11 |  10 |  50 |  56 |  3
2013-10-12 14:14:17.112 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  10 |  14 |  13 |  50 |  54 | -31
2013-10-12 14:14:17.140 Green up Outcome BACK_BAD | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  11 |  12 |  0 |  50 |  0 | -50
2013-10-12 14:14:17.176 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  14 |  19 |  14 |  50 |  70 |  17
2013-10-12 14:14:17.208 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  8 |  12 |  11 |  50 |  55 |  2
2013-10-12 14:14:17.208 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  12 |  20 |  17 |  50 |  59 |  6
2013-10-12 14:14:17.220 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  8 |  13 |  12 |  50 |  54 | -27
2013-10-12 14:14:17.228 Green up Outcome BACK_BAD | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  11 |  11 |  0 |  50 |  0 | -50
2013-10-12 14:14:17.240 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  14 |  19 |  18 |  50 |  54 |  2
2013-10-12 14:14:17.248 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  9 |  13 |  10 |  50 |  66 |  13
2013-10-12 14:14:17.256 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  12 |  18 |  17 |  50 |  55 |  2
2013-10-12 14:14:17.256 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  15 |  12 |  9 |  50 |  65 |  12
2013-10-12 14:14:17.264 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  3 |  11 |  9 |  50 |  61 |  8
2013-10-12 14:14:17.272 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  3 |  12 |  10 |  50 |  58 |  5
2013-10-12 14:14:17.276 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  4 |  14 |  12 |  50 |  59 |  6
2013-10-12 14:14:17.560 Green up Outcome BOTH | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  7 |  13 |  9 |  50 |  69 |  16
2013-10-12 14:14:18.892 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  8 |  20 |  8 |  50 |  132 |  75
2013-10-12 14:14:18.904 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  13 |  14 |  13 |  50 |  54 |  1
2013-10-12 14:14:18.908 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  7 |  15 |  13 |  50 |  60 |  7
2013-10-12 14:14:18.968 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  7 |  13 |  10 |  50 |  64 |  11
2013-10-12 14:14:19.088 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  7 |  18 |  16 |  50 |  57 |  4
2013-10-12 14:14:19.172 Greening_Up_2 - treat date 21-Apr-2012
2013-10-12 14:14:19.636 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  6 |  13 |  11 |  50 |  57 | -24
2013-10-12 14:14:19.648 Green up Outcome BACK_BAD | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  22 |  20 |  0 |  50 |  0 | -50
2013-10-12 14:14:19.652 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  7 |  14 |  13 |  50 |  54 |  1
2013-10-12 14:14:19.660 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  16 |  20 |  18 |  50 |  56 |  3
2013-10-12 14:14:19.664 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  11 |  11 |  10 |  50 |  56 |  3
2013-10-12 14:14:19.672 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  10 |  14 |  13 |  50 |  54 | -31
2013-10-12 14:14:19.704 Green up Outcome BACK_BAD | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  11 |  12 |  0 |  50 |  0 | -50
2013-10-12 14:14:19.724 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  11 |  12 |  11 |  50 |  57 |  4
2013-10-12 14:14:19.764 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  14 |  19 |  18 |  50 |  53 |  0
2013-10-12 14:14:19.768 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  8 |  19 |  18 |  50 |  53 |  0
2013-10-12 14:14:19.772 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  14 |  19 |  14 |  50 |  70 |  17
2013-10-12 14:14:19.804 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  9 |  14 |  13 |  50 |  54 |  1
2013-10-12 14:14:19.848 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  8 |  12 |  11 |  50 |  55 |  2
2013-10-12 14:14:19.852 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  12 |  20 |  17 |  50 |  59 |  6
2013-10-12 14:14:19.856 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  8 |  12 |  9 |  50 |  68 |  15
2013-10-12 14:14:19.868 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  8 |  13 |  12 |  50 |  54 | -27
2013-10-12 14:14:19.876 Green up Outcome BACK_BAD | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  11 |  11 |  0 |  50 |  0 | -50
2013-10-12 14:14:19.888 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  14 |  19 |  18 |  50 |  54 |  2
2013-10-12 14:14:19.896 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  9 |  13 |  10 |  50 |  66 |  13
2013-10-12 14:14:19.912 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  12 |  18 |  17 |  50 |  55 |  2
2013-10-12 14:14:19.916 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  15 |  12 |  9 |  50 |  65 |  12
2013-10-12 14:14:19.916 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  3 |  11 |  9 |  50 |  61 |  8
2013-10-12 14:14:19.952 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  3 |  12 |  10 |  50 |  58 |  5
2013-10-12 14:14:19.964 Green up Outcome BACK_BAD | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  38 |  13 |  0 |  50 |  0 | -50
2013-10-12 14:14:19.968 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  13 |  16 |  15 |  50 |  53 |  1
2013-10-12 14:14:19.992 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  4 |  14 |  12 |  50 |  59 |  6
2013-10-12 14:14:19.996 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  8 |  18 |  10 |  50 |  89 |  35
2013-10-12 14:14:20.000 Green up Outcome BOTH | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  7 |  15 |  14 |  50 |  56 |  3
2013-10-12 14:14:20.004 Green up Outcome BACK_BAD | GB/Newb 21st Apr                                   | TO BE PLACED                                       | 1 |  15 |  14 |  0 |  50 |  0 | -50
2013-10-12 14:14:20.108 Green up Outcome BOTH | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  11 |  12 |  11 |  50 |  57 |  4
2013-10-12 14:14:20.132 Green up Outcome BOTH | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  5 |  12 |  8 |  50 |  72 |  18
2013-10-12 14:14:20.132 Green up Outcome BOTH | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  8 |  20 |  8 |  50 |  128 |  72
2013-10-12 14:14:20.140 Green up Outcome BACK_OK | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  13 |  11 |  0 |  50 |  0 |  473
2013-10-12 14:14:20.236 Green up Outcome BOTH | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  6 |  14 |  12 |  50 |  56 |  3
2013-10-12 14:14:20.240 Green up Outcome BOTH | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  7 |  13 |  9 |  50 |  69 |  16
2013-10-12 14:14:20.248 Green up Outcome BOTH | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  10 |  13 |  12 |  50 |  54 | -27
2013-10-12 14:14:20.284 Green up Outcome BOTH | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  6 |  13 |  6 |  50 |  105 |  50
2013-10-12 14:14:20.308 Green up Outcome BACK_BAD | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  12 |  11 |  0 |  50 |  0 | -50
2013-10-12 14:14:20.312 Green up Outcome BOTH | GB/Thirsk 21st Apr                                 | TO BE PLACED                                       | 1 |  14 |  19 |  17 |  50 |  56 |  3
2013-10-12 14:14:20.400 Green up Outcome BOTH | GB/Nott 21st Apr                                   | TO BE PLACED                                       | 1 |  5 |  12 |  8 |  50 |  76 |  22
2013-10-12 14:14:20.480 Green up Outcome BOTH | GB/Nott 21st Apr                                   | TO BE PLACED                                       | 1 |  4 |  12 |  7 |  50 |  78 |  24
2013-10-12 14:14:20.924 Green up Outcome BOTH | GB/Wolv 21st Apr                                   | TO BE PLACED                                       | 1 |  5 |  13 |  12 |  50 |  56 |  3
2013-10-12 14:14:20.924 Green up Outcome BOTH | GB/Wolv 21st Apr                                   | TO BE PLACED                                       | 1 |  6 |  13 |  9 |  50 |  70 |  17
2013-10-12 14:14:20.984 Green up Outcome BOTH | GB/Wolv 21st Apr                                   | TO BE PLACED                                       | 1 |  20 |  13 |  12 |  50 |  54 |  2
2013-10-12 14:14:20.992 Green up Outcome BOTH | GB/Wolv 21st Apr                                   | TO BE PLACED                                       | 1 |  6 |  15 |  6 |  50 |  127 |  71
2013-10-12 14:14:21.032 Green up Outcome BOTH | GB/Wolv 21st Apr                                   | TO BE PLACED                                       | 1 |  14 |  18 |  13 |  50 |  72 |  18
2013-10-12 14:14:21.036 Green up Outcome BACK_BAD | GB/Wolv 21st Apr                                   | TO BE PLACED                                       | 1 |  11 |  12 |  0 |  50 |  0 | -50
2013-10-12 14:14:21.052 Green up Outcome BOTH | GB/Wolv 21st Apr                                   | TO BE PLACED                                       | 1 |  6 |  13 |  10 |  50 |  63 |  9
2013-10-12 14:14:21.056 Green up Outcome BOTH | GB/Wolv 21st Apr                                   | TO BE PLACED                                       | 1 |  8 |  11 |  9 |  50 |  61 |  8
2013-10-12 14:14:21.064 Green up Outcome BOTH | GB/Wolv 21st Apr                                   | TO BE PLACED                                       | 1 |  13 |  15 |  13 |  50 |  56 |  3
2013-10-12 14:14:21.092 Green up Outcome BOTH | GB/Wolv 21st Apr                                   | TO BE PLACED                                       | 1 |  7 |  12 |  10 |  50 |  61 |  8
2013-10-12 14:14:21.592 Green up Outcome BACK_BAD | IRE/Naas 21st Apr                                  | TO BE PLACED                                       | 1 |  16 |  16 |  0 |  50 |  0 | -50
2013-10-12 14:14:21.596 Green up Outcome BOTH | IRE/Naas 21st Apr                                  | TO BE PLACED                                       | 1 |  16 |  17 |  16 |  50 |  55 | -38
2013-10-12 14:14:21.700 Green up Outcome BACK_BAD | IRE/Naas 21st Apr                                  | TO BE PLACED                                       | 1 |  14 |  14 |  0 |  50 |  0 | -50
2013-10-12 14:14:21.752 Green up Outcome BACK_BAD | IRE/Naas 21st Apr                                  | TO BE PLACED                                       | 1 |  14 |  14 |  0 |  50 |  0 | -50
2013-10-12 14:14:21.828 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  7 |  11 |  9 |  50 |  62 |  9
2013-10-12 14:14:21.832 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  8 |  20 |  8 |  50 |  132 |  75
2013-10-12 14:14:21.856 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  13 |  14 |  13 |  50 |  54 |  1
2013-10-12 14:14:21.864 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  7 |  15 |  13 |  50 |  60 |  7
2013-10-12 14:14:21.988 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  7 |  15 |  13 |  50 |  59 |  6
2013-10-12 14:14:21.992 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  12 |  17 |  15 |  50 |  54 |  2
2013-10-12 14:14:22.024 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  9 |  12 |  8 |  50 |  73 |  19
2013-10-12 14:14:22.032 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  9 |  13 |  10 |  50 |  66 |  13
2013-10-12 14:14:22.036 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  14 |  19 |  11 |  50 |  90 |  36
2013-10-12 14:14:22.040 Green up Outcome BOTH | GB/Bang 21st Apr                                   | TO BE PLACED                                       | 1 |  11 |  20 |  17 |  50 |  59 |  6
2013-10-12 14:14:22.084 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  10 |  19 |  16 |  50 |  58 |  5
2013-10-12 14:14:22.108 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  7 |  13 |  10 |  50 |  64 |  11
2013-10-12 14:14:22.116 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  6 |  13 |  12 |  50 |  54 |  1
2013-10-12 14:14:22.304 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  7 |  18 |  16 |  50 |  57 |  4
2013-10-12 14:14:22.324 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  11 |  19 |  18 |  50 |  55 |  2
2013-10-12 14:14:22.336 Green up Outcome BOTH | GB/Ayr 21st Apr                                    | TO BE PLACED                                       | 1 |  19 |  13 |  10 |  50 |  63 |  10
2013-10-12 14:14:22.348 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  8 |  16 |  15 |  50 |  56 |  3
2013-10-12 14:14:22.400 Green up Outcome BACK_BAD | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  19 |  19 |  0 |  50 |  0 | -50
2013-10-12 14:14:22.400 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  16 |  17 |  16 |  50 |  53 |  0
2013-10-12 14:14:22.436 Green up Outcome BOTH | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  13 |  20 |  18 |  50 |  56 |  3
2013-10-12 14:14:22.448 Green up Outcome BOTH | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  13 |  20 |  13 |  50 |  80 |  26
2013-10-12 14:14:22.452 Green up Outcome BACK_BAD | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  20 |  20 |  0 |  50 |  0 | -50
2013-10-12 14:14:23.896 Greening_Up_2 - treat date 22-Apr-2012
2013-10-12 14:14:24.752 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  13 |  19 |  17 |  50 |  56 |  3
2013-10-12 14:14:24.752 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  10 |  12 |  9 |  50 |  61 |  8
2013-10-12 14:14:24.784 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  8 |  16 |  15 |  50 |  56 |  3
2013-10-12 14:14:24.788 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  7 |  18 |  16 |  50 |  59 |  6
2013-10-12 14:14:24.792 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  9 |  11 |  9 |  50 |  65 |  12
2013-10-12 14:14:24.868 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  9 |  13 |  12 |  50 |  54 |  2
2013-10-12 14:14:24.888 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  12 |  16 |  14 |  50 |  57 |  5
2013-10-12 14:14:24.892 Green up Outcome BACK_BAD | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  11 |  12 |  0 |  50 |  0 | -50
2013-10-12 14:14:24.896 Green up Outcome BACK_BAD | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  19 |  19 |  0 |  50 |  0 | -50
2013-10-12 14:14:24.900 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  11 |  19 |  16 |  50 |  58 |  5
2013-10-12 14:14:24.912 Green up Outcome BOTH | GB/Winc 22nd Apr                                   | TO BE PLACED                                       | 1 |  16 |  17 |  16 |  50 |  53 |  0
2013-10-12 14:14:24.996 Green up Outcome BOTH | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  9 |  13 |  12 |  50 |  54 |  1
2013-10-12 14:14:25.016 Green up Outcome BOTH | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  13 |  20 |  18 |  50 |  56 |  3
2013-10-12 14:14:25.036 Green up Outcome BOTH | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  13 |  20 |  13 |  50 |  80 |  26
2013-10-12 14:14:25.052 Green up Outcome BACK_BAD | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  20 |  20 |  0 |  50 |  0 | -50
2013-10-12 14:14:25.128 Green up Outcome BOTH | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  8 |  15 |  14 |  50 |  54 |  1
2013-10-12 14:14:25.148 Green up Outcome BACK_BAD | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  11 |  11 |  0 |  50 |  0 | -50
2013-10-12 14:14:25.156 Green up Outcome BOTH | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  7 |  17 |  14 |  50 |  63 |  10
2013-10-12 14:14:25.188 Green up Outcome BOTH | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  10 |  15 |  14 |  50 |  54 |  1
2013-10-12 14:14:25.200 Green up Outcome BOTH | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  9 |  16 |  14 |  50 |  55 |  3
2013-10-12 14:14:25.224 Green up Outcome BACK_BAD | GB/Strat 22nd Apr                                  | TO BE PLACED                                       | 1 |  15 |  16 |  0 |  50 |  0 | -50
2013-10-12 14:14:25.240 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  4 |  11 |  6 |  50 |  86 |  32
2013-10-12 14:14:25.244 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  11 |  13 |  11 |  50 |  59 |  6
2013-10-12 14:14:25.248 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  4 |  15 |  6 |  50 |  117 |  61
2013-10-12 14:14:25.292 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  5 |  13 |  10 |  50 |  66 |  12
2013-10-12 14:14:25.320 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  9 |  14 |  11 |  50 |  61 |  8
2013-10-12 14:14:25.332 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  7 |  15 |  13 |  50 |  58 |  5
2013-10-12 14:14:25.344 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  6 |  11 |  10 |  50 |  55 |  2
2013-10-12 14:14:25.352 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  13 |  16 |  15 |  50 |  53 |  1
2013-10-12 14:14:25.396 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  9 |  19 |  12 |  50 |  83 |  28
2013-10-12 14:14:25.400 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  9 |  15 |  13 |  50 |  56 |  3
2013-10-12 14:14:25.440 Green up Outcome BOTH | IRE/Curr 22nd Apr                                  | TO BE PLACED                                       | 1 |  12 |  15 |  13 |  50 |  58 |  5
2013-10-12 14:14:25.872 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  7 |  15 |  11 |  50 |  71 |  18
2013-10-12 14:14:25.880 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  12 |  15 |  12 |  50 |  63 |  9
2013-10-12 14:14:25.920 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  18 |  19 |  18 |  50 |  53 |  0
2013-10-12 14:14:25.928 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  9 |  12 |  9 |  50 |  65 |  12
2013-10-12 14:14:25.940 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  9 |  20 |  17 |  50 |  59 |  6
2013-10-12 14:14:25.944 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  8 |  17 |  15 |  50 |  55 |  2
2013-10-12 14:14:25.964 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  7 |  12 |  10 |  50 |  62 |  9
2013-10-12 14:14:26.032 Green up Outcome BOTH | GB/Wind 23rd Apr                                   | TO BE PLACED                                       | 1 |  3 |  12 |  9 |  50 |  65 | -15
2013-10-12 14:14:26.060 Green up Outcome BOTH | GB/Wind 23rd Apr                                   | TO BE PLACED                                       | 1 |  4 |  12 |  10 |  50 |  60 |  7
2013-10-12 14:14:27.620 Green up Outcome BOTH | GB/Hex 23rd Apr                                    | TO BE PLACED                                       | 1 |  8 |  19 |  18 |  50 |  53 |  0
2013-10-12 14:14:27.648 Green up Outcome BOTH | GB/Hex 23rd Apr                                    | TO BE PLACED                                       | 1 |  6 |  13 |  12 |  50 |  54 |  2
2013-10-12 14:14:27.652 Green up Outcome BOTH | GB/Hex 23rd Apr                                    | TO BE PLACED                                       | 1 |  14 |  17 |  15 |  50 |  55 |  2
2013-10-12 14:14:27.660 Green up Outcome BOTH | GB/Hex 23rd Apr                                    | TO BE PLACED                                       | 1 |  9 |  19 |  18 |  50 |  53 |  0
2013-10-12 14:14:27.672 Green up Outcome BOTH | GB/Hex 23rd Apr                                    | TO BE PLACED                                       | 1 |  4 |  12 |  10 |  50 |  56 |  4
2013-10-12 14:14:27.712 Greening_Up_2 - treat date 23-Apr-2012
2013-10-12 14:14:28.228 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  9 |  11 |  10 |  50 |  55 | -23
2013-10-12 14:14:28.296 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  7 |  15 |  11 |  50 |  71 |  18
2013-10-12 14:14:28.312 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  12 |  15 |  12 |  50 |  63 |  9
2013-10-12 14:14:28.376 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  18 |  19 |  18 |  50 |  53 |  0
2013-10-12 14:14:28.396 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  9 |  12 |  9 |  50 |  65 |  12
2013-10-12 14:14:28.416 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  9 |  20 |  17 |  50 |  59 |  6
2013-10-12 14:14:28.416 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  8 |  17 |  15 |  50 |  55 |  2
2013-10-12 14:14:28.440 Green up Outcome BOTH | GB/Ponte 23rd Apr                                  | TO BE PLACED                                       | 1 |  7 |  12 |  10 |  50 |  62 |  9
2013-10-12 14:14:28.616 Green up Outcome BOTH | GB/Wind 23rd Apr                                   | TO BE PLACED                                       | 1 |  7 |  11 |  7 |  50 |  80 |  26
2013-10-12 14:14:28.628 Green up Outcome BOTH | GB/Wind 23rd Apr                                   | TO BE PLACED                                       | 1 |  7 |  12 |  11 |  50 |  55 | -25
2013-10-12 14:14:28.636 Green up Outcome BOTH | GB/Wind 23rd Apr                                   | TO BE PLACED                                       | 1 |  3 |  12 |  9 |  50 |  65 | -15
2013-10-12 14:14:28.680 Green up Outcome BOTH | GB/Wind 23rd Apr                                   | TO BE PLACED                                       | 1 |  4 |  12 |  10 |  50 |  60 |  7
2013-10-12 14:14:28.700 Green up Outcome BACK_BAD | GB/Wind 23rd Apr                                   | TO BE PLACED                                       | 1 |  24 |  18 |  0 |  50 |  0 | -50
2013-10-12 14:14:28.704 Green up Outcome BACK_BAD | GB/Wind 23rd Apr                                   | TO BE PLACED                                       | 1 |  20 |  19 |  0 |  50 |  0 | -50
2013-10-12 14:14:28.728 Green up Outcome BOTH | GB/Wind 23rd Apr                                   | TO BE PLACED                                       | 1 |  4 |  11 |  9 |  50 |  64 |  11
