rl_20190409_203125038.log:2019-04-09 20:31:24.892 |datapoint|04:02.136|1.129603924|2m Hcap Hrd                                       |
rl_20190409_203125038.log:2019-04-09 20:31:24.916 |datapoint|06:00.848|1.129603638|2m7f Nov Hrd                                      |
rl_20190409_203125038.log:2019-04-09 20:31:24.922 |datapoint|01:28.026|1.129603475|7f Mdn Stks                                       |
rl_20190409_203125038.log:2019-04-09 20:31:24.941 |datapoint|05:21.120|1.129603929|2m5f Nov Hrd                                      |
rl_20190409_203125038.log:2019-04-09 20:31:24.961 |datapoint|05:27.954|1.129603643|2m4f Nov Chs                                      |
rl_20190409_203125038.log:2019-04-09 20:31:24.966 |datapoint|01:24.447|1.129603480|7f Hcap                                           |
rl_20190409_203125038.log:2019-04-09 20:31:24.986 |datapoint|05:22.512|1.129603934|2m5f Nov Hrd                                      |
rl_20190409_203125038.log:2019-04-09 20:31:25.002 |datapoint|04:13.921|1.129603648|2m Nov Hrd                                        |
rl_20190409_203125038.log:2019-04-09 20:31:25.005 |datapoint|00:54.124|1.129603485|5f Hcap                                           |
rl_20190409_203125038.log:2019-04-09 20:31:25.028 |datapoint|06:16.031|1.129603939|3m Hcap Chs                                       |
rl_20190409_203129034.log:2019-04-09 20:31:25.057 |datapoint|08:12.529|1.129603653|3m5f Hcap Chs                                     |
rl_20190409_203129034.log:2019-04-09 20:31:25.057 |datapoint|00:00.000|1.129603490|5f Claim Stks                                     |
rl_20190409_203129034.log:2019-04-09 20:31:25.075 |datapoint|05:22.422|1.129603944|2m5f Hcap Hrd                                     |
rl_20190409_203129034.log:2019-04-09 20:31:25.091 |datapoint|04:16.522|1.129603658|2m Hcap Hrd                                       |
rl_20190409_203129034.log:2019-04-09 20:31:25.104 |datapoint|03:35.818|1.129603495|2m Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:25.127 |datapoint|05:33.946|1.129603949|2m4f Grad Chs                                     |
rl_20190409_203129034.log:2019-04-09 20:31:25.142 |datapoint|04:12.333|1.129603663|2m NHF                                            |
rl_20190409_203129034.log:2019-04-09 20:31:25.148 |datapoint|01:12.083|1.129603500|6f Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:25.153 |datapoint|01:18.978|1.129603961|6f Mdn                                            |
rl_20190409_203129034.log:2019-04-09 20:31:25.153 |datapoint|00:00.000|1.129603668|2m4f Hunt Chs                                     |
rl_20190409_203129034.log:2019-04-09 20:31:25.160 |datapoint|01:42.117|1.129603505|1m Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:25.164 |datapoint|01:02.364|1.129603510|5f Mdn Stks                                       |
rl_20190409_203129034.log:2019-04-09 20:31:25.171 |datapoint|01:39.223|1.129603976|1m Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:25.171 |datapoint|00:00.000|1.129603515|5f Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:25.176 |datapoint|01:29.051|1.129603981|7f Stks                                           |
rl_20190409_203129034.log:2019-04-09 20:31:25.183 |datapoint|01:39.727|1.129603520|1m Mdn Stks                                       |
rl_20190409_203129034.log:2019-04-09 20:31:25.189 |datapoint|01:40.845|1.129603525|1m Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:25.199 |datapoint|02:37.703|1.129603991|1m4f Hcap                                         |
rl_20190409_203129034.log:2019-04-09 20:31:25.203 |datapoint|01:12.150|1.129603530|6f Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:25.213 |datapoint|02:36.108|1.129603996|1m4f Hcap                                         |
rl_20190409_203129034.log:2019-04-09 20:31:26.349 |datapoint|05:35.858|1.129640279|2m4f Nov Hcap Hrd                                 |
rl_20190409_203129034.log:2019-04-09 20:31:26.360 |datapoint|04:15.775|1.129603684|2m Nov Hrd                                        |
rl_20190409_203129034.log:2019-04-09 20:31:26.365 |datapoint|01:34.642|1.129640071|1m Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:26.377 |datapoint|05:24.066|1.129640238|2m5f Nov Hrd                                      |
rl_20190409_203129034.log:2019-04-09 20:31:26.387 |datapoint|04:12.325|1.129640319|2m Mdn Hrd                                        |
rl_20190409_203129034.log:2019-04-09 20:31:26.398 |datapoint|04:18.438|1.129640284|2m Mdn Hrd                                        |
rl_20190409_203129034.log:2019-04-09 20:31:26.416 |datapoint|06:15.579|1.129603689|3m Hcap Hrd                                       |
rl_20190409_203129034.log:2019-04-09 20:31:26.420 |datapoint|01:09.273|1.129640076|6f Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:26.436 |datapoint|05:24.675|1.129640243|2m5f Listed                                       |
rl_20190409_203129034.log:2019-04-09 20:31:26.448 |datapoint|03:57.550|1.129640324|2m Nov Hrd                                        |
rl_20190409_203129034.log:2019-04-09 20:31:26.467 |datapoint|07:04.046|1.129640289|3m Hcap Chs                                       |
rl_20190409_203129034.log:2019-04-09 20:31:26.485 |datapoint|06:07.004|1.129603694|2m7f Grd2 Chs                                     |
rl_20190409_203129034.log:2019-04-09 20:31:26.487 |datapoint|00:56.367|1.129640081|5f Mdn                                            |
rl_20190409_203129034.log:2019-04-09 20:31:26.498 |datapoint|04:12.022|1.129640248|2m Nov Chs                                        |
rl_20190409_203129034.log:2019-04-09 20:31:26.508 |datapoint|04:55.187|1.129640329|2m3f Mdn Hrd                                      |
rl_20190409_203129034.log:2019-04-09 20:31:26.519 |datapoint|05:27.273|1.129640253|2m4f Hcap Chs                                     |
rl_20190409_203129034.log:2019-04-09 20:31:26.531 |datapoint|04:11.201|1.129640334|2m Listed Chs                                     |
rl_20190409_203129034.log:2019-04-09 20:31:26.531 |datapoint|00:00.000|1.129640299|2m Hcap Hrd                                       |
rl_20190409_203129034.log:2019-04-09 20:31:26.538 |datapoint|03:56.642|1.129603704|2m Grd3 Hcap Hrd                                  |
rl_20190409_203129034.log:2019-04-09 20:31:26.542 |datapoint|01:37.096|1.129640091|1m Mdn                                            |
rl_20190409_203129034.log:2019-04-09 20:31:26.559 |datapoint|06:56.026|1.129640258|3m2f Hcap Hrd                                     |
rl_20190409_203129034.log:2019-04-09 20:31:26.569 |datapoint|04:19.104|1.129640339|2m Hcap Chs                                       |
rl_20190409_203129034.log:2019-04-09 20:31:26.581 |datapoint|04:34.884|1.129640304|2m Hcap Chs                                       |
rl_20190409_203129034.log:2019-04-09 20:31:26.584 |datapoint|01:06.993|1.129640096|6f Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:26.602 |datapoint|06:33.622|1.129640263|3m Nov Chs                                        |
rl_20190409_203129034.log:2019-04-09 20:31:26.614 |datapoint|04:14.867|1.129640344|2m Hcap Hrd                                       |
rl_20190409_203129034.log:2019-04-09 20:31:26.629 |datapoint|05:42.788|1.129640309|2m4f Hcap Hrd                                     |
rl_20190409_203129034.log:2019-04-09 20:31:26.641 |datapoint|03:59.777|1.129603714|2m Listed NHF                                     |
rl_20190409_203129034.log:2019-04-09 20:31:26.651 |datapoint|02:27.568|1.129640101|1m4f Hcap                                         |
rl_20190409_203129034.log:2019-04-09 20:31:26.670 |datapoint|04:05.817|1.129640268|2m Hcap Hrd                                       |
rl_20190409_203129034.log:2019-04-09 20:31:26.690 |datapoint|05:27.116|1.129640349|2m3f INHF                                         |
rl_20190409_203129034.log:2019-04-09 20:31:26.697 |datapoint|01:53.658|1.129640106|1m Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:26.703 |datapoint|01:26.957|1.129640111|7f Hcap                                           |
rl_20190409_203129034.log:2019-04-09 20:31:26.708 |datapoint|01:27.166|1.129640116|7f Sell Stks                                      |
rl_20190409_203129034.log:2019-04-09 20:31:26.718 |datapoint|02:35.009|1.129640121|1m4f Mdn Stks                                     |
rl_20190409_203129034.log:2019-04-09 20:31:26.728 |datapoint|02:41.198|1.129640126|1m4f Hcap                                         |
rl_20190409_203129034.log:2019-04-09 20:31:26.736 |datapoint|02:02.333|1.129640131|1m1f Hcap                                         |
rl_20190409_203129034.log:2019-04-09 20:31:26.744 |datapoint|01:57.840|1.129640136|1m1f Hcap                                         |
rl_20190409_203129034.log:2019-04-09 20:31:27.646 |datapoint|04:36.079|1.129640355|2m2f Hcap Hrd                                     |
rl_20190409_203129034.log:2019-04-09 20:31:27.669 |datapoint|04:47.784|1.129664654|2m2f Nov Hrd                                      |
rl_20190409_203129034.log:2019-04-09 20:31:27.694 |datapoint|04:06.279|1.129640360|2m Hcap Hrd                                       |
rl_20190409_203129034.log:2019-04-09 20:31:27.724 |datapoint|05:27.617|1.129664624|2m3f Nov Chs                                      |
rl_20190409_203129034.log:2019-04-09 20:31:27.739 |datapoint|04:21.535|1.129664659|2m1f Listed                                       |
rl_20190409_203129034.log:2019-04-09 20:31:27.753 |datapoint|04:03.499|1.129640365|2m Grd1 Juv Hrd                                   |
rl_20190409_203129034.log:2019-04-09 20:31:27.772 |datapoint|05:59.047|1.129664664|2m7f Hcap Hrd                                     |
rl_20190409_203129034.log:2019-04-09 20:31:27.787 |datapoint|04:34.041|1.129640370|2m2f Grd1 Nov Hrd                                 |
rl_20190409_203129034.log:2019-04-09 20:31:27.808 |datapoint|05:54.060|1.129664634|2m5f Nov Hrd                                      |
rl_20190409_203129034.log:2019-04-09 20:31:27.829 |datapoint|06:12.438|1.129664669|3m Hcap Chs                                       |
rl_20190409_203129034.log:2019-04-09 20:31:27.849 |datapoint|05:26.964|1.129640375|2m5f Grd1 Nov Chs                                 |
rl_20190409_203129034.log:2019-04-09 20:31:27.871 |datapoint|06:15.275|1.129664639|2m5f Hcap Chs                                     |
rl_20190409_203129034.log:2019-04-09 20:31:27.895 |datapoint|06:16.648|1.129664674|3m Graduation Chs                                 |
rl_20190409_203129034.log:2019-04-09 20:31:27.917 |datapoint|06:24.299|1.129640380|3m Grd1 Chs                                       |
rl_20190409_203129034.log:2019-04-09 20:31:27.938 |datapoint|05:32.879|1.129664644|2m4f Hcap Hrd                                     |
rl_20190409_203129034.log:2019-04-09 20:31:27.962 |datapoint|06:33.293|1.129640385|3m Hunt Chs                                       |
rl_20190409_203129034.log:2019-04-09 20:31:27.989 |datapoint|07:42.182|1.129664649|3m3f Hcap Hrd                                     |
rl_20190409_203129034.log:2019-04-09 20:31:28.005 |datapoint|04:01.792|1.129640390|2m INHF                                           |
rl_20190409_203129034.log:2019-04-09 20:31:28.869 |datapoint|04:08.839|1.129680474|2m Nov Hrd                                        |
rl_20190409_203129034.log:2019-04-09 20:31:28.916 |datapoint|06:45.041|1.129680444|3m1f Nov Hrd                                      |
rl_20190409_203129034.log:2019-04-09 20:31:28.924 |datapoint|01:53.790|1.129680504|1m Mdn Stks                                       |
rl_20190409_203129034.log:2019-04-09 20:31:28.953 |datapoint|07:01.828|1.129680479|3m1f Nov Hcap Chs                                 |
rl_20190409_203129034.log:2019-04-09 20:31:28.972 |datapoint|04:51.565|1.129680449|2m3f Hcap Hrd                                     |
rl_20190409_203129034.log:2019-04-09 20:31:28.980 |datapoint|01:58.493|1.129680509|1m1f Hcap                                         |
rl_20190409_203129034.log:2019-04-09 20:31:29.002 |datapoint|05:26.952|1.129680484|2m4f Hcap Hrd                                     |
rl_20190409_203129034.log:2019-04-09 20:31:29.002 |datapoint|00:00.000|1.129680454|3m1f Nov Hcap Chs                                 |
rl_20190409_203129034.log:2019-04-09 20:31:29.009 |datapoint|01:54.745|1.129680514|1m1f Hcap                                         |
rl_20190409_203129034.log:2019-04-09 20:31:29.025 |datapoint|03:56.179|1.129680459|1m7f Hcap Hrd                                     |
rl_20190409_203129034.log:2019-04-09 20:31:29.034 |datapoint|01:56.915|1.129680519|1m1f Hcap                                         |
rl_20190409_203133254.log:2019-04-09 20:31:29.061 |datapoint|06:47.978|1.129680494|3m1f Hcap Hrd                                     |
rl_20190409_203133254.log:2019-04-09 20:31:29.088 |datapoint|06:46.129|1.129680464|3m1f Hcap Chs                                     |
rl_20190409_203133254.log:2019-04-09 20:31:29.106 |datapoint|04:13.898|1.129680499|2m Hcap Hrd                                       |
rl_20190409_203133254.log:2019-04-09 20:31:29.121 |datapoint|03:52.324|1.129680469|1m7f Mdn NHF                                      |
rl_20190409_203133254.log:2019-04-09 20:31:29.125 |datapoint|01:00.003|1.129680529|5f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:29.130 |datapoint|00:59.724|1.129680534|5f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:29.136 |datapoint|01:25.825|1.129680539|7f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:30.075 |datapoint|05:17.256|1.129695107|2m3f Hcap Hrd                                     |
rl_20190409_203133254.log:2019-04-09 20:31:30.086 |datapoint|02:40.601|1.129694625|1m4f Hcap                                         |
rl_20190409_203133254.log:2019-04-09 20:31:30.107 |datapoint|05:30.366|1.129695073|2m4f Hcap Hrd                                     |
rl_20190409_203133254.log:2019-04-09 20:31:30.130 |datapoint|05:58.615|1.129695112|2m5f Nov Hrd                                      |
rl_20190409_203133254.log:2019-04-09 20:31:30.139 |datapoint|02:13.406|1.129694630|1m2f Class Stks                                   |
rl_20190409_203133254.log:2019-04-09 20:31:30.156 |datapoint|04:11.621|1.129695078|2m Mdn Hrd                                        |
rl_20190409_203133254.log:2019-04-09 20:31:30.176 |datapoint|04:57.509|1.129695117|2m1f Hcap Chs                                     |
rl_20190409_203133254.log:2019-04-09 20:31:30.191 |datapoint|03:45.460|1.129694635|2m Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:30.217 |datapoint|06:43.130|1.129695083|3m Hcap Hrd                                       |
rl_20190409_203133254.log:2019-04-09 20:31:30.239 |datapoint|05:10.763|1.129695122|2m1f Nov Hrd                                      |
rl_20190409_203133254.log:2019-04-09 20:31:30.244 |datapoint|01:23.215|1.129694640|7f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:30.261 |datapoint|04:02.521|1.129695088|1m7f Hcap Chs                                     |
rl_20190409_203133254.log:2019-04-09 20:31:30.286 |datapoint|06:07.368|1.129695127|2m5f Hcap Chs                                     |
rl_20190409_203133254.log:2019-04-09 20:31:30.320 |datapoint|05:34.756|1.129695093|2m4f Hcap Chs                                     |
rl_20190409_203133254.log:2019-04-09 20:31:30.339 |datapoint|03:45.499|1.129695132|1m5f NHF                                          |
rl_20190409_203133254.log:2019-04-09 20:31:30.345 |datapoint|01:13.231|1.129694650|6f Mdn Stks                                       |
rl_20190409_203133254.log:2019-04-09 20:31:30.363 |datapoint|04:16.934|1.129695098|2m NHF                                            |
rl_20190409_203133254.log:2019-04-09 20:31:30.367 |datapoint|00:58.455|1.129694655|5f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:31.371 |datapoint|03:08.171|1.129711061|1m6f Hcap                                         |
rl_20190409_203133254.log:2019-04-09 20:31:31.390 |datapoint|05:02.555|1.129711391|2m3f Hcap Hrd                                     |
rl_20190409_203133254.log:2019-04-09 20:31:31.407 |datapoint|04:28.940|1.129711361|2m Nov Hrd                                        |
rl_20190409_203133254.log:2019-04-09 20:31:31.411 |datapoint|01:01.317|1.129711066|5f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:31.434 |datapoint|06:23.528|1.129711396|3m Hcap Hrd                                       |
rl_20190409_203133254.log:2019-04-09 20:31:31.455 |datapoint|05:39.518|1.129711366|2m4f Hcap Chs                                     |
rl_20190409_203133254.log:2019-04-09 20:31:31.459 |datapoint|00:59.584|1.129711071|5f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:31.482 |datapoint|05:50.090|1.129711401|2m5f Nov Hcap Chs                                 |
rl_20190409_203133254.log:2019-04-09 20:31:31.499 |datapoint|04:26.971|1.129711371|2m Hcap Hrd                                       |
rl_20190409_203133254.log:2019-04-09 20:31:31.507 |datapoint|01:47.869|1.129711076|1m Cond Stks                                      |
rl_20190409_203133254.log:2019-04-09 20:31:31.523 |datapoint|04:10.466|1.129711406|1m7f Nov Hrd                                      |
rl_20190409_203133254.log:2019-04-09 20:31:31.540 |datapoint|04:25.963|1.129711376|2m Hcap Hrd                                       |
rl_20190409_203133254.log:2019-04-09 20:31:31.546 |datapoint|01:29.178|1.129711081|7f Class Stks                                     |
rl_20190409_203133254.log:2019-04-09 20:31:31.571 |datapoint|06:47.495|1.129711411|3m Hcap Chs                                       |
rl_20190409_203133254.log:2019-04-09 20:31:31.589 |datapoint|04:31.325|1.129711381|2m Hcap Chs                                       |
rl_20190409_203133254.log:2019-04-09 20:31:31.602 |datapoint|03:35.797|1.129711086|2m Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:31.617 |datapoint|04:06.757|1.129711416|1m7f NHF                                          |
rl_20190409_203133254.log:2019-04-09 20:31:31.634 |datapoint|04:17.837|1.129711386|2m Mdn NHF                                        |
rl_20190409_203133254.log:2019-04-09 20:31:31.642 |datapoint|02:00.076|1.129711091|1m1f Mdn Stks                                     |
rl_20190409_203133254.log:2019-04-09 20:31:31.652 |datapoint|02:22.194|1.129711021|1m3f App Hcap                                     |
rl_20190409_203133254.log:2019-04-09 20:31:31.658 |datapoint|01:25.763|1.129711026|7f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:31.663 |datapoint|01:12.054|1.129711031|6f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:31.670 |datapoint|01:37.457|1.129711036|1m Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:31.680 |datapoint|02:32.403|1.129711041|1m4f Mdn Stks                                     |
rl_20190409_203133254.log:2019-04-09 20:31:31.690 |datapoint|02:37.655|1.129711046|1m4f Hcap                                         |
rl_20190409_203133254.log:2019-04-09 20:31:31.696 |datapoint|01:36.669|1.129711051|1m Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:31.703 |datapoint|01:41.111|1.129711056|1m Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:32.924 |datapoint|04:14.009|1.129724579|2m Nov Hrd                                        |
rl_20190409_203133254.log:2019-04-09 20:31:32.929 |datapoint|01:21.337|1.129723702|7f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:32.950 |datapoint|05:23.629|1.129724706|2m2f Hrd                                          |
rl_20190409_203133254.log:2019-04-09 20:31:32.974 |datapoint|06:16.163|1.129724584|2m6f Nov Hcap Chs                                 |
rl_20190409_203133254.log:2019-04-09 20:31:32.990 |datapoint|04:11.026|1.129724616|2m Hcap Chs                                       |
rl_20190409_203133254.log:2019-04-09 20:31:32.995 |datapoint|01:12.103|1.129723707|6f Mdn                                            |
rl_20190409_203133254.log:2019-04-09 20:31:33.014 |datapoint|05:20.023|1.129724711|2m2f Mdn Hrd                                      |
rl_20190409_203133254.log:2019-04-09 20:31:33.032 |datapoint|04:40.790|1.129724589|2m2f Hrd                                          |
rl_20190409_203133254.log:2019-04-09 20:31:33.048 |datapoint|04:12.405|1.129724621|2m Nov Hcap Chs                                   |
rl_20190409_203133254.log:2019-04-09 20:31:33.052 |datapoint|01:06.567|1.129723712|6f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:33.069 |datapoint|04:33.538|1.129724716|2m Mdn Hrd                                        |
rl_20190409_203133254.log:2019-04-09 20:31:33.094 |datapoint|06:28.447|1.129724594|2m7f Chs                                          |
rl_20190409_203133254.log:2019-04-09 20:31:33.113 |datapoint|05:19.463|1.129724626|2m4f Hcap Chs                                     |
rl_20190409_203133254.log:2019-04-09 20:31:33.121 |datapoint|02:02.254|1.129723717|1m2f Claim Stks                                   |
rl_20190409_203133254.log:2019-04-09 20:31:33.138 |datapoint|05:02.663|1.129724721|2m1f Chs                                          |
rl_20190409_203133254.log:2019-04-09 20:31:33.160 |datapoint|06:01.677|1.129724599|2m6f Hcap Hrd                                     |
rl_20190409_203133254.log:2019-04-09 20:31:33.161 |datapoint|00:00.000|1.129724631|2m Nov Hcap Chs                                   |
rl_20190409_203133254.log:2019-04-09 20:31:33.170 |datapoint|02:28.019|1.129723722|1m4f Cond Stks                                    |
rl_20190409_203133254.log:2019-04-09 20:31:33.193 |datapoint|06:40.673|1.129724604|2m7f Hunt Chs                                     |
rl_20190409_203133254.log:2019-04-09 20:31:33.213 |datapoint|06:16.277|1.129724636|2m6f Hcap Chs                                     |
rl_20190409_203133254.log:2019-04-09 20:31:33.217 |datapoint|01:11.022|1.129723727|6f Hcap                                           |
rl_20190409_203133254.log:2019-04-09 20:31:33.231 |datapoint|04:32.176|1.129724731|2m Hcap Hrd                                       |
rl_20190409_203133254.log:2019-04-09 20:31:33.247 |datapoint|04:41.203|1.129724609|2m NHF                                            |
rl_20190409_203137441.log:2019-04-09 20:31:33.269 |datapoint|06:15.524|1.129724641|2m6f Nov Chs                                      |
rl_20190409_203137441.log:2019-04-09 20:31:33.277 |datapoint|02:02.934|1.129723732|1m2f Hcap                                         |
rl_20190409_203137441.log:2019-04-09 20:31:33.294 |datapoint|04:34.413|1.129724736|2m INHF                                           |
rl_20190409_203137441.log:2019-04-09 20:31:33.300 |datapoint|01:38.078|1.129723737|1m Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:33.306 |datapoint|01:36.238|1.129723742|1m Mdn                                            |
rl_20190409_203137441.log:2019-04-09 20:31:33.317 |datapoint|03:27.903|1.129723747|2m Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:33.322 |datapoint|01:25.505|1.129723752|7f Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:33.327 |datapoint|01:24.237|1.129723757|7f Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:33.336 |datapoint|02:54.572|1.129723762|1m5f Hcap                                         |
rl_20190409_203137441.log:2019-04-09 20:31:34.384 |datapoint|04:07.539|1.129744776|2m Hcap Hrd                                       |
rl_20190409_203137441.log:2019-04-09 20:31:34.400 |datapoint|04:13.160|1.129744741|2m Hcap Hrd                                       |
rl_20190409_203137441.log:2019-04-09 20:31:34.422 |datapoint|05:41.999|1.129744781|2m5f Nov Chs                                      |
rl_20190409_203137441.log:2019-04-09 20:31:34.437 |datapoint|04:06.224|1.129744746|1m7f Hcap Chs                                     |
rl_20190409_203137441.log:2019-04-09 20:31:34.443 |datapoint|01:39.949|1.129743016|1m Mdn Stks                                       |
rl_20190409_203137441.log:2019-04-09 20:31:34.463 |datapoint|05:10.891|1.129744786|2m4f Nov Hrd                                      |
rl_20190409_203137441.log:2019-04-09 20:31:34.483 |datapoint|05:17.003|1.129744751|2m4f Grd2 Nov Hrd                                 |
rl_20190409_203137441.log:2019-04-09 20:31:34.487 |datapoint|00:56.963|1.129743021|5f Stks                                           |
rl_20190409_203137441.log:2019-04-09 20:31:34.510 |datapoint|05:44.524|1.129744791|2m5f Hcap Chs                                     |
rl_20190409_203137441.log:2019-04-09 20:31:34.535 |datapoint|06:37.694|1.129744756|3m Chs                                            |
rl_20190409_203137441.log:2019-04-09 20:31:34.545 |datapoint|02:40.941|1.129743026|1m4f Hcap                                         |
rl_20190409_203137441.log:2019-04-09 20:31:34.569 |datapoint|06:34.029|1.129744796|2m7f Nov Hcap Hrd                                 |
rl_20190409_203137441.log:2019-04-09 20:31:34.587 |datapoint|04:20.255|1.129744761|2m Nov Hrd                                        |
rl_20190409_203137441.log:2019-04-09 20:31:34.597 |datapoint|02:40.956|1.129743031|1m4f Mdn Stks                                     |
rl_20190409_203137441.log:2019-04-09 20:31:34.620 |datapoint|06:38.202|1.129744801|3m Chs                                            |
rl_20190409_203137441.log:2019-04-09 20:31:34.644 |datapoint|06:39.436|1.129744766|3m Hcap Chs                                       |
rl_20190409_203137441.log:2019-04-09 20:31:34.653 |datapoint|02:08.118|1.129743036|1m2f Hcap                                         |
rl_20190409_203137441.log:2019-04-09 20:31:34.668 |datapoint|04:08.485|1.129744806|2m Mdn NHF                                        |
rl_20190409_203137441.log:2019-04-09 20:31:34.688 |datapoint|05:17.643|1.129744771|2m4f Nov Hcap Hrd                                 |
rl_20190409_203137441.log:2019-04-09 20:31:34.694 |datapoint|01:35.861|1.129743041|1m Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:34.698 |datapoint|01:07.599|1.129743046|6f Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:34.703 |datapoint|01:02.829|1.129744811|5f Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:34.708 |datapoint|01:23.094|1.129742880|7f Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:34.714 |datapoint|01:39.820|1.129744816|1m Mdn                                            |
rl_20190409_203137441.log:2019-04-09 20:31:34.715 |datapoint|00:00.000|1.129742885|7f Mdn Stks                                       |
rl_20190409_203137441.log:2019-04-09 20:31:34.722 |datapoint|01:43.390|1.129744821|1m Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:34.728 |datapoint|01:39.611|1.129744826|1m Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:34.734 |datapoint|01:41.936|1.129744831|1m Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:34.735 |datapoint|00:00.000|1.129742900|7f Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:34.739 |datapoint|01:11.754|1.129744836|6f Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:34.741 |datapoint|00:00.000|1.129742905|1m4f Hcap                                         |
rl_20190409_203137441.log:2019-04-09 20:31:34.749 |datapoint|02:20.242|1.129744841|1m2f Mdn                                          |
rl_20190409_203137441.log:2019-04-09 20:31:34.759 |datapoint|02:35.936|1.129744846|1m4f Hcap                                         |
rl_20190409_203137441.log:2019-04-09 20:31:36.088 |datapoint|01:34.202|1.129780895|1m Mdn Stks                                       |
rl_20190409_203137441.log:2019-04-09 20:31:36.102 |datapoint|04:47.126|1.129743139|2m3f Nov Hrd                                      |
rl_20190409_203137441.log:2019-04-09 20:31:36.118 |datapoint|05:33.402|1.129782192|2m4f Chs                                          |
rl_20190409_203137441.log:2019-04-09 20:31:36.118 |datapoint|00:00.000|1.129743175|1m7f Juv Hrd                                      |
rl_20190409_203137441.log:2019-04-09 20:31:36.135 |datapoint|06:54.191|1.129782227|3m1f Hcap Chs                                     |
rl_20190409_203137441.log:2019-04-09 20:31:36.138 |datapoint|01:08.265|1.129780900|6f Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:36.159 |datapoint|06:15.812|1.129743144|3m Grd2 Nov Chs                                   |
rl_20190409_203137441.log:2019-04-09 20:31:36.178 |datapoint|05:29.046|1.129782197|2m4f Chs                                          |
rl_20190409_203137441.log:2019-04-09 20:31:36.195 |datapoint|05:37.250|1.129743180|2m7f Grd2 Hrd                                     |
rl_20190409_203137441.log:2019-04-09 20:31:36.209 |datapoint|05:25.815|1.129782232|2m4f Hcap Chs                                     |
rl_20190409_203137441.log:2019-04-09 20:31:36.211 |datapoint|00:57.618|1.129780905|5f Hcap                                           |
rl_20190409_203137441.log:2019-04-09 20:31:36.226 |datapoint|06:07.088|1.129743149|3m Listed Hcap Chs                                |
rl_20190409_203137441.log:2019-04-09 20:31:36.239 |datapoint|05:27.709|1.129782202|2m4f Hcap Chs                                     |
rl_20190409_203137441.log:2019-04-09 20:31:36.250 |datapoint|05:42.076|1.129743185|2m7f Hcap Hrd                                     |
rl_20190409_203137441.log:2019-04-09 20:31:36.260 |datapoint|03:45.356|1.129782237|1m7f Grd2 Hrd                                     |
rl_20190409_203137441.log:2019-04-09 20:31:36.265 |datapoint|02:06.103|1.129780910|1m2f Hcap                                         |
rl_20190409_203137441.log:2019-04-09 20:31:36.273 |datapoint|04:45.065|1.129743154|2m3f Hcap Hrd                                     |
rl_20190409_203137441.log:2019-04-09 20:31:36.281 |datapoint|04:07.328|1.129782207|2m Hrd                                            |
rl_20190409_203137441.log:2019-04-09 20:31:36.293 |datapoint|07:28.105|1.129743190|3m4f Grd3 Hcap Chs                                |
